0.667394	0.001306	0.016476	0.000881	0.037392	0.021368	0.066304	0.080310	0.016943	0.051345	0.004488	0.006473	0.008774	0.013162	0.007385	
0.528551	0.003022	0.053857	0.000918	0.032340	0.013009	0.039191	0.095521	0.032354	0.077606	0.010593	0.023681	0.051544	0.017373	0.020441	
0.410636	0.002796	0.072578	0.000880	0.018546	0.026357	0.018098	0.107728	0.064536	0.092421	0.009239	0.017399	0.063354	0.076405	0.019029	
0.501401	0.001418	0.011582	0.013937	0.004610	0.071717	0.247516	0.012107	0.048593	0.013364	0.038699	0.007075	0.006827	0.012748	0.008407	
0.407356	0.001105	0.076768	0.005111	0.027330	0.027033	0.105917	0.052261	0.104130	0.040313	0.017570	0.054688	0.051940	0.022180	0.006299	
0.449936	0.001266	0.058494	0.010922	0.015107	0.058701	0.198063	0.014692	0.069231	0.012933	0.032100	0.025964	0.023269	0.021963	0.007359	
0.385348	0.002126	0.066048	0.008158	0.007548	0.066102	0.152798	0.009407	0.123797	0.014308	0.025697	0.023514	0.006392	0.094964	0.013793	
0.464535	0.002063	0.107172	0.000876	0.033253	0.032097	0.043101	0.051964	0.074979	0.037904	0.008498	0.026238	0.029898	0.074120	0.013300	
0.370503	0.001266	0.098011	0.002323	0.019250	0.050534	0.065959	0.029477	0.150803	0.022079	0.008719	0.033621	0.011608	0.128400	0.007447	
0.312573	0.005544	0.159331	0.001318	0.022569	0.043165	0.027792	0.021814	0.113411	0.035704	0.019370	0.032335	0.036537	0.129227	0.039310	
0.221432	0.003784	0.169481	0.000709	0.004941	0.076733	0.014046	0.009342	0.179109	0.021780	0.010679	0.011618	0.005438	0.244547	0.026360	
0.346717	0.005616	0.168467	0.001607	0.036177	0.021705	0.034438	0.029606	0.081222	0.039769	0.022493	0.051880	0.062373	0.058106	0.039825	
0.338638	0.001272	0.165911	0.000830	0.034410	0.034762	0.030714	0.039690	0.115119	0.027585	0.008061	0.046160	0.049613	0.099603	0.007631	
0.272183	0.001461	0.196399	0.000624	0.033288	0.038005	0.019915	0.031684	0.134493	0.023794	0.008673	0.052360	0.056660	0.121328	0.009133	
0.343816	0.001863	0.210079	0.001449	0.052688	0.009295	0.033409	0.045560	0.063456	0.032444	0.015037	0.070814	0.094453	0.013566	0.012071	
0.492482	0.001279	0.013735	0.000582	0.020595	0.004902	0.010892	0.172935	0.015219	0.137228	0.004053	0.014132	0.093761	0.010357	0.007850	
0.458776	0.001272	0.029794	0.000738	0.018164	0.013526	0.012672	0.157384	0.034100	0.125568	0.004374	0.013590	0.085512	0.036719	0.007812	
0.489482	0.009228	0.016696	0.001144	0.014744	0.007798	0.020066	0.108028	0.020535	0.122093	0.025824	0.012832	0.060123	0.024814	0.066592	
0.476895	0.021092	0.025425	0.001173	0.005682	0.012504	0.020099	0.014076	0.033502	0.101693	0.056048	0.009160	0.009034	0.059331	0.154286	
0.320624	0.001910	0.080612	0.000816	0.026072	0.019525	0.046744	0.041167	0.205218	0.036449	0.007474	0.080902	0.036392	0.083807	0.012287	
0.396859	0.013939	0.069299	0.000856	0.007930	0.028513	0.015077	0.029935	0.076931	0.082551	0.037189	0.013790	0.019899	0.105802	0.101431	
0.301731	0.000880	0.016165	0.001302	0.025046	0.008851	0.085005	0.011602	0.322847	0.010720	0.004629	0.129252	0.008386	0.069118	0.004465	
0.324519	0.001120	0.052005	0.000784	0.019975	0.024415	0.050585	0.046890	0.227441	0.038722	0.003907	0.077387	0.024789	0.101048	0.006414	
0.325593	0.004248	0.067787	0.001842	0.015459	0.036097	0.062642	0.015271	0.208941	0.027732	0.014702	0.062625	0.007993	0.119530	0.029538	
