0.002780	0.001347	0.009312	0.003908	0.007201	0.000656	0.002991	0.102439	0.000536	0.000830	0.001098	0.000947	0.005580	0.000780	0.001387	0.001992	0.006431	0.000905	0.001387	0.003848	0.003498	0.001304	0.002450	0.001529	0.080680	0.130313	0.003459	0.004614	0.001659	0.182923	0.147905	0.001836	0.001638	0.000964	0.003438	0.004170	0.001056	0.000701	0.002244	0.244547	0.005448	0.002008	0.001045	0.001599	0.003018	0.000833	0.001448	0.001131	0.003643	0.002547	
0.002731	0.015416	0.131622	0.088688	0.181316	0.000504	0.008759	0.004601	0.000708	0.001422	0.002206	0.000954	0.138743	0.001377	0.001110	0.003566	0.018960	0.015975	0.001110	0.003891	0.021618	0.001699	0.002384	0.001420	0.002422	0.004560	0.008355	0.016131	0.035776	0.051815	0.034326	0.001741	0.002731	0.000824	0.037227	0.033776	0.019935	0.002111	0.004909	0.007320	0.009173	0.003528	0.002068	0.026643	0.006812	0.001515	0.021296	0.001025	0.011049	0.002154	
0.004225	0.012423	0.104004	0.072153	0.143419	0.000728	0.017949	0.013044	0.000389	0.001049	0.001558	0.001145	0.109754	0.000993	0.001353	0.003509	0.038735	0.012672	0.001353	0.005965	0.015463	0.001574	0.003681	0.002166	0.008670	0.014772	0.005749	0.026364	0.028331	0.056122	0.073781	0.002671	0.002444	0.001223	0.043600	0.048697	0.015804	0.004453	0.002165	0.026290	0.010235	0.002262	0.001464	0.023547	0.002970	0.001087	0.017170	0.001484	0.006696	0.002645	
0.005651	0.010054	0.138012	0.053769	0.111077	0.000920	0.003658	0.004826	0.006847	0.002507	0.003945	0.004279	0.085008	0.002419	0.002007	0.004135	0.008321	0.009831	0.002007	0.008804	0.057505	0.012044	0.004915	0.002865	0.001292	0.003436	0.015258	0.012819	0.021957	0.031237	0.015919	0.003548	0.005079	0.001594	0.020228	0.014217	0.012256	0.000528	0.055957	0.004468	0.016385	0.034133	0.003691	0.015640	0.078203	0.002674	0.013651	0.001736	0.064676	0.004013	
0.004060	0.012661	0.092805	0.044987	0.088940	0.000704	0.024200	0.013051	0.000973	0.007628	0.011698	0.001365	0.068075	0.007077	0.011998	0.018758	0.055694	0.007908	0.011998	0.005805	0.029267	0.002446	0.003538	0.002084	0.001385	0.011236	0.045974	0.047993	0.017612	0.025741	0.066750	0.002568	0.012208	0.001427	0.028784	0.032617	0.009849	0.003112	0.007034	0.006444	0.035525	0.005080	0.010928	0.014913	0.009779	0.007847	0.010893	0.005592	0.026308	0.024680	
0.001376	0.011559	0.136159	0.054546	0.112064	0.000318	0.008669	0.012385	0.005881	0.001445	0.001920	0.002923	0.085765	0.001209	0.005218	0.008920	0.020123	0.009927	0.005218	0.002610	0.048450	0.009426	0.001211	0.000753	0.006151	0.013694	0.007194	0.009470	0.022159	0.042406	0.025098	0.000906	0.002142	0.000577	0.022263	0.017613	0.012374	0.000950	0.047848	0.019804	0.006770	0.028402	0.001801	0.016150	0.066859	0.001327	0.013162	0.002382	0.053779	0.010648	
0.002765	0.001343	0.017081	0.003523	0.004468	0.000539	0.008992	0.005525	0.000677	0.024959	0.041343	0.000959	0.003458	0.024873	0.002028	0.002984	0.019715	0.000544	0.002028	0.003917	0.062780	0.001631	0.002419	0.001454	0.002560	0.005440	0.163495	0.123382	0.001014	0.006654	0.120660	0.001776	0.040564	0.000879	0.010140	0.014853	0.000638	0.001951	0.004396	0.007850	0.105666	0.003241	0.038598	0.002340	0.006081	0.027618	0.001033	0.001398	0.063752	0.004019	
0.004382	0.017101	0.083541	0.007745	0.006532	0.000756	0.063940	0.037124	0.000918	0.003255	0.002442	0.001414	0.005033	0.001526	0.037328	0.055553	0.149365	0.000710	0.037328	0.006250	0.008842	0.002437	0.003818	0.002247	0.003140	0.033484	0.009236	0.040591	0.001407	0.008513	0.091331	0.002770	0.003333	0.002104	0.033658	0.050906	0.000849	0.006418	0.006521	0.017051	0.016691	0.004854	0.002289	0.006593	0.009059	0.001679	0.001488	0.015842	0.013510	0.077097	
0.003167	0.017725	0.124783	0.006146	0.010986	0.000581	0.044720	0.035470	0.005411	0.003486	0.002782	0.003113	0.008440	0.001729	0.037915	0.056477	0.108337	0.001097	0.037915	0.005089	0.038352	0.009146	0.002765	0.001644	0.001697	0.031619	0.010591	0.014809	0.002282	0.006414	0.022845	0.002018	0.003384	0.001804	0.008684	0.009918	0.001334	0.001238	0.043885	0.013080	0.014142	0.026488	0.002607	0.002597	0.061313	0.001905	0.001824	0.015600	0.052335	0.078315	
0.003859	0.011240	0.094995	0.005941	0.005321	0.000680	0.043511	0.028583	0.005234	0.003395	0.003687	0.003187	0.004106	0.002272	0.024289	0.036134	0.101203	0.000602	0.024289	0.006048	0.038051	0.009047	0.003364	0.001987	0.005404	0.027119	0.014179	0.034697	0.001167	0.013300	0.076331	0.002446	0.004417	0.001665	0.025823	0.037261	0.000715	0.004725	0.042408	0.021470	0.017278	0.025781	0.003451	0.004923	0.059248	0.002508	0.001273	0.010513	0.050761	0.050111	
0.007034	0.019956	0.109033	0.005912	0.010675	0.001143	0.049686	0.045047	0.002498	0.004421	0.003939	0.002689	0.008204	0.002428	0.043009	0.064050	0.120671	0.001081	0.043009	0.010206	0.021333	0.005580	0.006118	0.003565	0.004951	0.040743	0.015144	0.017574	0.002230	0.013639	0.029503	0.004416	0.005384	0.002925	0.007267	0.008891	0.001311	0.001123	0.019584	0.023816	0.021955	0.013123	0.003687	0.002453	0.027324	0.002680	0.002350	0.018202	0.029594	0.088847	
0.007515	0.006298	0.088486	0.007473	0.005405	0.001191	0.039505	0.016962	0.006838	0.002134	0.002461	0.004684	0.004167	0.001531	0.013104	0.019495	0.088901	0.000597	0.013104	0.011445	0.046618	0.012504	0.006531	0.003791	0.002928	0.014574	0.009355	0.041533	0.001173	0.007770	0.096012	0.004704	0.004070	0.002335	0.036952	0.053862	0.000712	0.006788	0.055838	0.011743	0.018376	0.034490	0.002306	0.006768	0.078035	0.001686	0.001795	0.006757	0.061719	0.026977	
0.002325	0.005077	0.046807	0.021497	0.024803	0.000451	0.057613	0.013992	0.001629	0.001125	0.001271	0.001269	0.019007	0.000818	0.006739	0.010232	0.125618	0.002295	0.006739	0.003428	0.013283	0.003029	0.002034	0.001221	0.006161	0.014883	0.004630	0.071527	0.004991	0.020024	0.182751	0.001492	0.001733	0.000854	0.072099	0.107776	0.002834	0.013290	0.012526	0.019896	0.011242	0.007903	0.001195	0.015198	0.017462	0.000893	0.003281	0.003812	0.015446	0.013800	
