0.012165	0.889894	0.015440	0.018715	0.029632	0.015440	0.018715	
0.029912	0.025335	0.013893	0.019614	0.778195	0.040209	0.092841	
0.012648	0.094373	0.017188	0.030809	0.615372	0.027404	0.202205	
0.349646	0.012852	0.026693	0.041687	0.476520	0.073983	0.018619	
0.043148	0.013736	0.168714	0.029573	0.381383	0.224144	0.139302	
0.298790	0.066525	0.072246	0.009317	0.480713	0.034488	0.037921	
0.026479	0.026479	0.026479	0.019614	0.018470	0.798790	0.083687	
0.039890	0.033079	0.529107	0.031944	0.027404	0.044430	0.294146	
0.273917	0.017130	0.537492	0.022786	0.046542	0.051067	0.051067	
0.264667	0.058170	0.343553	0.028008	0.022207	0.068611	0.214783	
0.121646	0.053029	0.609834	0.051904	0.045155	0.073277	0.045155	
0.348869	0.030902	0.184566	0.055724	0.022627	0.045086	0.312226	
0.077582	0.066677	0.093940	0.016513	0.105936	0.021966	0.617386	
0.086779	0.022086	0.037437	0.048402	0.141604	0.038534	0.625157	
0.068858	0.048138	0.021966	0.026328	0.231344	0.062315	0.541050	
0.019240	0.019240	0.016995	0.692641	0.109027	0.033830	0.109027	
0.013552	0.025829	0.026945	0.830517	0.034758	0.025829	0.042570	
0.021606	0.105127	0.054337	0.672847	0.056595	0.056595	0.032893	
0.173492	0.030159	0.044603	0.662381	0.034603	0.024603	0.030159	
0.416087	0.022282	0.041087	0.137326	0.068742	0.030025	0.284450	
0.449992	0.011435	0.019327	0.229022	0.073442	0.036238	0.180544	
0.438599	0.030084	0.017426	0.025481	0.035838	0.349992	0.102581	
0.193601	0.072560	0.085003	0.068035	0.097447	0.435682	0.047673	
0.231717	0.023999	0.107994	0.201070	0.025134	0.365656	0.044430	
