0.575218	0.005227	0.041968	0.000852	0.015664	0.034867	0.079835	0.075392	0.019296	0.054942	0.003958	0.016002	0.014265	0.025853	0.036661	
0.481787	0.002999	0.095659	0.001000	0.028649	0.022311	0.069915	0.057923	0.062588	0.036749	0.004814	0.042661	0.023085	0.049554	0.020305	
0.373088	0.012038	0.044387	0.001244	0.018815	0.036975	0.039193	0.159728	0.018848	0.132851	0.005905	0.020039	0.025640	0.024093	0.087157	
0.589275	0.001106	0.023011	0.011960	0.007026	0.110792	0.085892	0.016549	0.016094	0.014044	0.068206	0.011983	0.021386	0.016415	0.006261	
0.315148	0.004011	0.075930	0.003789	0.026389	0.040878	0.092683	0.051086	0.161528	0.042483	0.022465	0.050508	0.019493	0.065704	0.027907	
0.449540	0.001019	0.088679	0.006024	0.024449	0.055629	0.076600	0.026266	0.089040	0.016439	0.034556	0.043713	0.026804	0.055518	0.005723	
0.356242	0.000931	0.067260	0.003939	0.034961	0.036668	0.125891	0.012701	0.196115	0.012683	0.022118	0.060869	0.013699	0.050772	0.005151	
0.383411	0.001972	0.103481	0.000738	0.013798	0.022473	0.068996	0.028426	0.149357	0.022531	0.008379	0.036784	0.031785	0.115140	0.012730	
0.489866	0.001410	0.078792	0.002900	0.012582	0.041640	0.078884	0.023307	0.095943	0.014920	0.018935	0.028029	0.024547	0.079727	0.008517	
0.274924	0.002834	0.132807	0.002790	0.008898	0.034500	0.036818	0.039031	0.160511	0.032575	0.022182	0.039566	0.044545	0.148849	0.019171	
0.244912	0.001857	0.146794	0.001709	0.006492	0.025123	0.033387	0.024883	0.193132	0.023835	0.017735	0.041146	0.050453	0.176582	0.011957	
0.234913	0.001178	0.151850	0.003430	0.006869	0.035589	0.032669	0.016847	0.193994	0.016107	0.027549	0.044159	0.051040	0.176847	0.006960	
0.451749	0.003069	0.133711	0.000804	0.028383	0.017345	0.034461	0.068425	0.039773	0.042170	0.004573	0.045590	0.036321	0.072787	0.020841	
0.420243	0.001143	0.164589	0.000819	0.037715	0.008843	0.033714	0.051930	0.061672	0.025075	0.004218	0.062452	0.039742	0.081189	0.006656	
0.406243	0.001577	0.160340	0.000896	0.036218	0.010100	0.032037	0.055360	0.066484	0.030528	0.004986	0.060494	0.041347	0.083518	0.009872	
0.595908	0.002137	0.015987	0.001000	0.028978	0.015839	0.022582	0.057788	0.020069	0.104788	0.004878	0.007458	0.094455	0.014196	0.013937	
0.598188	0.001619	0.017598	0.000776	0.031163	0.012177	0.021972	0.053224	0.024538	0.103743	0.003485	0.009309	0.098158	0.013937	0.010113	
0.500514	0.006404	0.016137	0.000947	0.026908	0.020502	0.015935	0.105340	0.017123	0.135922	0.004371	0.008672	0.082911	0.012797	0.045517	
0.337553	0.012667	0.021625	0.004492	0.012845	0.062208	0.039935	0.159061	0.028729	0.140807	0.025178	0.013319	0.028695	0.021043	0.091842	
0.251840	0.001219	0.135393	0.001393	0.018535	0.017019	0.048306	0.021412	0.205223	0.026989	0.013789	0.050966	0.051415	0.149217	0.007285	
0.272931	0.006220	0.092172	0.002795	0.013781	0.037840	0.044080	0.079573	0.136075	0.072478	0.019688	0.034956	0.039632	0.103558	0.044221	
0.343793	0.002444	0.080198	0.003326	0.030290	0.034664	0.100274	0.034648	0.167852	0.028800	0.019397	0.054844	0.019857	0.063291	0.016321	
0.314642	0.001161	0.084369	0.001082	0.042221	0.010805	0.114663	0.021826	0.216253	0.025696	0.005806	0.068898	0.024298	0.061394	0.006887	
0.335440	0.004693	0.073318	0.001958	0.024389	0.030594	0.090361	0.059601	0.153012	0.049028	0.012215	0.045543	0.018797	0.068139	0.032912	
