0	0	0	0	10	0	0	
0	0	24	0	6	18	0	
1	1	1	0	0	11	0	
0	0	0	0	0	0	0	
0	0	11	0	3	0	0	
0	0	0	0	0	0	0	
0	0	18	0	0	0	0	
0	0	4	0	11	0	0	
0	0	0	0	3	0	0	
4	2	19	3	0	1	9	
0	0	0	0	0	0	0	
14	0	6	0	0	0	0	
0	0	0	0	1	0	0	
0	0	19	0	0	13	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	2	0	0	
0	0	0	0	4	0	0	
0	0	1	0	0	0	0	
0	0	0	0	11	0	0	
9	2	2	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
15	1	0	0	1	0	0	
0	0	0	0	9	0	0	
0	0	0	0	5	0	9	
0	0	0	0	0	0	0	
0	0	0	0	24	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	1	16	0	19	11	0	
0	0	8	0	23	0	7	
1	8	7	0	5	16	0	
0	1	0	0	3	2	0	
0	0	5	0	2	0	0	
0	0	0	0	0	60	0	
18	9	34	24	28	1	20	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
1	1	7	1	0	10	0	
0	6	7	2	0	0	0	
0	0	0	0	2	0	0	
4	2	13	0	6	0	0	
6	0	0	0	0	0	0	
0	0	0	0	2	0	0	
0	1	0	0	0	0	0	
0	0	0	0	0	0	0	
1139	565	1359	886	671	1091	1508	
