0.474965	0.006153	0.023228	0.002713	0.024912	0.021790	0.042039	0.149474	0.052343	0.136973	0.009571	0.011001	0.008199	0.022656	0.013983	
0.472961	0.004099	0.084299	0.001222	0.022265	0.013390	0.047248	0.074303	0.045667	0.072732	0.010747	0.027150	0.022770	0.094500	0.006647	
0.456838	0.005298	0.060635	0.001683	0.026296	0.017032	0.042945	0.109993	0.053794	0.106131	0.013289	0.027890	0.020357	0.049924	0.007895	
0.452000	0.000717	0.054672	0.006996	0.004985	0.045464	0.136697	0.064511	0.080102	0.009191	0.019791	0.030629	0.009766	0.074371	0.010109	
0.415567	0.002492	0.079759	0.005867	0.024333	0.040131	0.100176	0.063370	0.077369	0.032657	0.016935	0.042155	0.050188	0.036907	0.012095	
0.443302	0.000823	0.057362	0.006489	0.005000	0.044428	0.132401	0.062683	0.086334	0.010903	0.021108	0.033436	0.008297	0.076995	0.010439	
0.317645	0.002533	0.054741	0.001177	0.021729	0.039893	0.065164	0.057316	0.183115	0.071652	0.039516	0.072461	0.036999	0.016135	0.019924	
0.424200	0.003391	0.112462	0.000709	0.016402	0.021374	0.040263	0.032162	0.091130	0.033005	0.005574	0.022694	0.022742	0.145637	0.028256	
0.356693	0.001592	0.093718	0.000598	0.006965	0.034489	0.066244	0.016553	0.163384	0.017676	0.024820	0.047887	0.010500	0.129120	0.029760	
0.216124	0.002570	0.081930	0.001482	0.010278	0.062188	0.053107	0.020510	0.274324	0.024044	0.027090	0.052946	0.022559	0.082594	0.068253	
0.284608	0.002892	0.081749	0.001519	0.004678	0.057163	0.035898	0.019489	0.240546	0.018936	0.006691	0.012837	0.010912	0.140299	0.081783	
0.208371	0.004105	0.148727	0.001371	0.025934	0.046894	0.054875	0.017807	0.207122	0.013917	0.029435	0.082702	0.044327	0.073976	0.040437	
0.351064	0.005461	0.162170	0.003654	0.038190	0.027030	0.061730	0.052953	0.059435	0.028194	0.011133	0.059744	0.060997	0.066617	0.011628	
0.372873	0.004852	0.172869	0.001134	0.032225	0.018732	0.034216	0.019945	0.069719	0.017124	0.004030	0.045016	0.054559	0.130593	0.022114	
0.352472	0.005296	0.166888	0.003984	0.036580	0.029584	0.060808	0.044499	0.062244	0.017159	0.006183	0.051593	0.061948	0.081953	0.018810	
0.582734	0.001116	0.030765	0.000796	0.037146	0.007817	0.022099	0.032772	0.026529	0.092747	0.004162	0.008889	0.102747	0.043863	0.005819	
0.583740	0.001967	0.030979	0.000901	0.034623	0.006373	0.023697	0.052536	0.016933	0.100836	0.003314	0.005866	0.084634	0.049391	0.004207	
0.536533	0.002087	0.021195	0.004253	0.029082	0.026219	0.061200	0.075412	0.040652	0.085149	0.005441	0.006718	0.069703	0.023684	0.012673	
0.348304	0.002564	0.063419	0.001575	0.015995	0.042696	0.049092	0.040735	0.178223	0.050677	0.018835	0.034932	0.032676	0.076229	0.044046	
0.308422	0.007180	0.231973	0.001077	0.052192	0.013893	0.019221	0.021890	0.048921	0.019481	0.004771	0.072963	0.087362	0.097067	0.013586	
0.347405	0.002992	0.131484	0.001189	0.025324	0.027933	0.058408	0.018849	0.119971	0.021980	0.022490	0.063864	0.047940	0.093124	0.017047	
0.396459	0.001923	0.053279	0.000718	0.024333	0.029934	0.048921	0.040413	0.140854	0.070210	0.027029	0.050298	0.054466	0.041829	0.019332	
0.467325	0.003758	0.045717	0.001495	0.024326	0.020601	0.042576	0.085264	0.074745	0.096227	0.013679	0.023776	0.033942	0.052539	0.014032	
0.470608	0.001508	0.052313	0.003153	0.018188	0.032380	0.062861	0.040840	0.093171	0.045835	0.007973	0.013656	0.048312	0.082032	0.027169	
