0	26	0	0	0	56	0	
0	0	0	0	129	0	0	
0	0	0	0	0	0	41	
0	0	72	46	0	49	0	
106	0	0	0	40	0	0	
247	0	0	0	0	0	0	
0	0	0	0	0	0	22	
22	0	25	0	57	67	0	
0	19	75	0	0	72	0	
0	10	74	0	0	0	29	
0	0	0	55	0	0	0	
1	0	0	117	2	0	0	
0	9	0	3	0	0	0	
0	16	0	0	0	0	0	
0	0	37	51	0	1	0	
0	0	0	0	0	0	63	
0	0	0	0	0	0	72	
0	0	181	0	0	114	0	
53	1	72	35	96	2	0	
0	0	0	0	148	0	56	
0	0	69	0	44	0	0	
0	0	0	0	18	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
1	0	0	0	29	0	0	
21	0	0	0	19	0	0	
120	0	0	0	0	61	0	
6	0	0	0	71	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	84	
62	0	0	0	0	0	0	
0	0	0	0	0	0	25	
25	0	1	0	0	0	0	
0	95	0	0	0	0	0	
55	8	0	2	0	0	0	
57	19	0	0	61	159	0	
0	22	0	0	0	0	0	
0	2	0	171	0	0	0	
0	0	0	0	0	0	0	
0	39	0	0	0	68	87	
0	0	0	0	0	0	105	
0	0	0	0	0	0	0	
0	159	0	0	0	0	0	
0	0	0	0	16	0	0	
0	0	0	0	0	42	0	
35	2	0	0	0	0	27	
0	0	93	0	0	0	0	
0	18	0	0	25	0	84	
0	0	0	130	0	0	0	
12	12	0	0	0	0	0	
