0.076160	0.001013	0.003743	0.037932	0.001920	0.156286	0.001919	0.006906	0.006880	0.002580	0.080975	0.091885	0.003513	0.004909	0.002714	0.011218	0.006481	0.006822	0.019048	0.005706	0.001393	0.000529	0.006662	0.001013	0.002666	0.007095	0.000924	0.006723	0.003475	0.005736	0.001968	0.124745	0.001619	0.002075	0.006199	0.002634	0.003344	0.138592	0.009813	0.016154	0.002634	0.003313	0.004821	0.000993	0.000914	0.002906	0.095392	0.013182	0.002741	0.001134	
0.029507	0.000878	0.002672	0.014212	0.011064	0.063614	0.001383	0.076381	0.005338	0.004803	0.033122	0.034310	0.061054	0.004084	0.044519	0.080541	0.010635	0.012984	0.007177	0.005684	0.003476	0.006777	0.004913	0.000878	0.005803	0.006273	0.000790	0.039844	0.002558	0.004968	0.001705	0.055266	0.004090	0.001797	0.109904	0.004907	0.035451	0.057224	0.009709	0.014488	0.004907	0.002455	0.006053	0.015220	0.000693	0.025975	0.044275	0.017749	0.005114	0.002775	
0.033600	0.002069	0.001644	0.016807	0.007305	0.077008	0.000880	0.053448	0.009436	0.008946	0.037246	0.040609	0.041865	0.006417	0.030509	0.056459	0.020963	0.024396	0.008476	0.003741	0.002138	0.004689	0.006675	0.002069	0.003527	0.003786	0.001738	0.027358	0.003143	0.012770	0.004233	0.072580	0.002505	0.004474	0.075323	0.009142	0.023985	0.072557	0.008994	0.018082	0.009142	0.003310	0.010150	0.010472	0.000899	0.018089	0.057247	0.037844	0.009533	0.001719	
0.007509	0.000821	0.003296	0.002518	0.002725	0.158132	0.001688	0.008173	0.104572	0.002271	0.007129	0.005914	0.003483	0.081957	0.002765	0.004885	0.005579	0.006009	0.001330	0.004676	0.002120	0.000505	0.142335	0.000821	0.003760	0.006697	0.000755	0.005411	0.060795	0.004599	0.001585	0.058009	0.002485	0.001670	0.006162	0.002318	0.004205	0.011753	0.126110	0.015101	0.002318	0.069051	0.004629	0.000969	0.016549	0.001616	0.017086	0.011040	0.002413	0.001704	
0.012030	0.005510	0.010148	0.001730	0.010307	0.061686	0.005048	0.046250	0.046593	0.001707	0.009365	0.003996	0.030998	0.030968	0.023063	0.039989	0.013261	0.004451	0.000937	0.013978	0.006023	0.003504	0.046758	0.005510	0.010995	0.020737	0.004700	0.026805	0.021435	0.035355	0.011546	0.023888	0.007106	0.012216	0.055742	0.001742	0.022991	0.008102	0.053979	0.048179	0.001742	0.022734	0.026469	0.007781	0.005523	0.013031	0.068196	0.048600	0.001811	0.004785	
0.004626	0.003217	0.002247	0.001502	0.009497	0.088901	0.001173	0.044396	0.064007	0.003807	0.008287	0.003447	0.029797	0.047352	0.022131	0.038401	0.013081	0.010245	0.000821	0.006493	0.005418	0.003370	0.078359	0.003217	0.008804	0.006498	0.002681	0.025137	0.033563	0.020335	0.006679	0.037634	0.006390	0.007064	0.053581	0.003888	0.021659	0.010382	0.074136	0.018938	0.003888	0.038046	0.016747	0.007481	0.009165	0.012521	0.037868	0.034766	0.004051	0.004307	
0.004195	0.019614	0.002029	0.001385	0.002395	0.015947	0.001070	0.006392	0.052544	0.001973	0.004562	0.003154	0.002264	0.018699	0.001867	0.003119	0.040220	0.005180	0.000766	0.003373	0.001954	0.000378	0.008669	0.019614	0.003295	0.004371	0.016001	0.004383	0.004048	0.127901	0.041515	0.011826	0.002287	0.043948	0.003961	0.002014	0.003376	0.007247	0.010801	0.059030	0.002014	0.004277	0.079583	0.000671	0.001131	0.001072	0.173742	0.166473	0.002095	0.001573	
0.007363	0.000833	0.005131	0.001622	0.054006	0.018860	0.002598	0.095945	0.007918	0.001849	0.051313	0.003708	0.006131	0.005894	0.009536	0.009311	0.004720	0.004811	0.000892	0.045083	0.048236	0.000812	0.008684	0.000833	0.076848	0.032969	0.000805	0.083219	0.004547	0.004567	0.001588	0.012284	0.057092	0.001672	0.010917	0.001887	0.060165	0.007851	0.061941	0.019507	0.001887	0.004292	0.038615	0.001639	0.001145	0.002696	0.065796	0.009904	0.001962	0.038115	
0.030019	0.001676	0.011851	0.010291	0.025808	0.064410	0.005889	0.059029	0.015261	0.001724	0.042910	0.024769	0.016991	0.010920	0.014577	0.024031	0.006068	0.004475	0.005224	0.028857	0.021556	0.001991	0.016059	0.001676	0.035779	0.031492	0.001620	0.045525	0.008719	0.010122	0.003384	0.040714	0.025498	0.003574	0.030492	0.001759	0.034165	0.038648	0.045431	0.043296	0.001759	0.007863	0.022596	0.004324	0.001992	0.007520	0.072143	0.016643	0.001829	0.017051	
0.058929	0.001315	0.061706	0.002478	0.003084	0.071444	0.030332	0.009484	0.016546	0.001621	0.007216	0.005784	0.004497	0.014307	0.003525	0.006169	0.005173	0.004180	0.001321	0.056381	0.002340	0.000636	0.019038	0.001315	0.013253	0.109855	0.002306	0.006296	0.017803	0.007720	0.002611	0.016626	0.002740	0.002755	0.007973	0.001654	0.004972	0.010566	0.066838	0.202560	0.001654	0.009311	0.008916	0.001237	0.002342	0.002049	0.092214	0.013330	0.001718	0.001882	
