0	0	0	0	0	0	0	
0	1	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	1	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	10	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	1	0	0	0	0	0	
0	0	0	17	0	0	9	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	1	0	0	0	0	0	
0	0	0	0	0	0	0	
0	4	0	0	0	3	0	
0	1	0	0	0	0	0	
0	0	11	1	4	11	0	
0	0	0	0	0	0	0	
20	0	0	0	10	28	0	
0	0	1	0	0	0	0	
0	1	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	1	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	3	0	
0	0	0	0	0	0	0	
0	0	0	0	0	6	0	
0	1	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	1	0	0	0	0	0	
0	0	0	0	0	0	0	
2	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	1	0	0	0	0	0	
0	0	0	0	0	0	0	
0	1	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	2	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	2	2	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	2	2	0	
0	0	0	0	0	0	0	
28	0	1	0	8	0	0	
0	0	0	0	0	4	0	
0	0	0	0	0	0	0	
0	0	0	0	0	3	3	
0	0	0	0	0	0	0	
1	0	0	0	0	0	0	
0	1	0	0	0	0	0	
0	0	0	8	0	0	0	
0	1	0	0	0	0	0	
10	0	35	0	0	19	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	1	0	0	0	0	0	
0	3	0	0	0	0	0	
0	0	0	0	0	0	0	
6	0	0	5	0	6	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
6	0	2	13	1	0	11	
0	0	0	0	0	0	0	
0	5	0	0	0	0	0	
0	3	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	2	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	7	6	9	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
173	0	130	0	96	103	199	
0	1	0	0	0	0	0	
0	1	0	0	0	0	0	
0	0	0	0	0	0	0	
6	0	0	26	1	11	1	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
81	0	0	0	66	16	2	
0	1	0	0	0	0	0	
0	2	0	0	0	0	1	
0	0	0	0	0	0	0	
7	0	3	0	0	2	0	
0	0	0	0	0	0	0	
0	2	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	2	0	0	0	
0	1	0	0	0	0	0	
