0.016532	0.906269	0.011073	0.008890	0.021990	0.015440	0.019807	
0.773619	0.035633	0.043642	0.036777	0.021903	0.040209	0.048218	
0.716394	0.103454	0.028539	0.031944	0.013783	0.042160	0.063726	
0.460372	0.030153	0.360026	0.048608	0.054375	0.018619	0.027846	
0.384603	0.021582	0.035110	0.020454	0.434208	0.041875	0.062168	
0.359431	0.027623	0.297646	0.075678	0.103138	0.015038	0.121445	
0.042498	0.023047	0.291925	0.025335	0.551651	0.021903	0.043642	
0.070537	0.018323	0.093238	0.151127	0.050105	0.035349	0.581320	
0.011474	0.017130	0.177763	0.273917	0.114415	0.011474	0.393827	
0.030328	0.070931	0.286709	0.102254	0.148658	0.025688	0.335433	
0.045155	0.032782	0.125020	0.226257	0.306122	0.014784	0.249879	
0.023810	0.033266	0.550996	0.046268	0.046268	0.027356	0.272036	
0.146284	0.052500	0.072130	0.081944	0.018695	0.024147	0.604300	
0.216165	0.023183	0.030858	0.232613	0.065946	0.034148	0.397086	
0.403645	0.009970	0.146284	0.066677	0.030690	0.059043	0.283689	
0.052910	0.023729	0.040564	0.057399	0.020362	0.762225	0.042809	
0.051384	0.035794	0.013522	0.022431	0.024658	0.817531	0.034680	
0.048694	0.023863	0.017091	0.026121	0.129958	0.713480	0.040793	
0.044603	0.013492	0.024603	0.466825	0.041270	0.394603	0.014603	
0.114222	0.020092	0.360070	0.218320	0.062174	0.193957	0.031166	
0.041687	0.013628	0.320026	0.361552	0.043931	0.194324	0.024852	
0.022029	0.028933	0.597403	0.109485	0.135953	0.035838	0.070360	
0.140752	0.025105	0.179300	0.129414	0.416262	0.051182	0.057985	
0.020593	0.021729	0.055781	0.186314	0.501865	0.182909	0.030809	
