0.038527	0.021821	0.079100	0.382203	0.074327	0.372656	0.031367	
0.033916	0.043508	0.033916	0.554299	0.036314	0.026721	0.271326	
0.066041	0.124435	0.049009	0.450469	0.044143	0.102537	0.163365	
0.276122	0.019527	0.053100	0.029120	0.412813	0.055498	0.153820	
0.127997	0.243837	0.040527	0.139818	0.298210	0.097264	0.052347	
0.145926	0.236618	0.102966	0.040914	0.367883	0.067167	0.038527	
0.033514	0.028775	0.042993	0.019296	0.827353	0.021666	0.026405	
0.195525	0.065404	0.250947	0.108778	0.082272	0.099139	0.197935	
0.749137	0.063147	0.048654	0.034161	0.024500	0.055901	0.024500	
0.114703	0.080640	0.613486	0.053876	0.046576	0.049009	0.041710	
0.244467	0.070758	0.559021	0.028504	0.037894	0.035547	0.023810	
0.068641	0.034495	0.712544	0.029617	0.075958	0.051568	0.027178	
0.050903	0.039409	0.025616	0.053202	0.032512	0.763547	0.034811	
0.072090	0.197090	0.053571	0.065146	0.023479	0.460979	0.127646	
0.028438	0.028438	0.187688	0.115089	0.108063	0.419538	0.112747	
0.029331	0.029331	0.031746	0.154934	0.048654	0.121118	0.584886	
0.106113	0.031593	0.017170	0.021978	0.041209	0.024382	0.757555	
0.148667	0.024265	0.067327	0.332878	0.057758	0.088859	0.280246	
0.058176	0.022031	0.369019	0.072633	0.128055	0.034079	0.316007	
0.038619	0.261107	0.043404	0.177375	0.115174	0.036227	0.328093	
0.096497	0.303228	0.257555	0.038805	0.026786	0.053228	0.223901	
0.156065	0.401807	0.068474	0.202294	0.049009	0.087939	0.034411	
0.043508	0.446386	0.045906	0.053100	0.278520	0.079479	0.053100	
0.125633	0.227288	0.101993	0.040527	0.208376	0.054711	0.241472	
