0.626185	0.000626	0.008358	0.000514	0.040692	0.028846	0.069872	0.069062	0.008445	0.107331	0.001398	0.003086	0.025857	0.007202	0.002526	
0.496880	0.005993	0.011629	0.000538	0.039097	0.027429	0.011745	0.162320	0.013893	0.116382	0.014156	0.020048	0.052841	0.017390	0.009660	
0.497421	0.005337	0.020667	0.000567	0.038373	0.027146	0.016409	0.152757	0.018206	0.112091	0.013562	0.020580	0.052961	0.017741	0.006180	
0.348083	0.003026	0.055089	0.006046	0.019622	0.065431	0.131593	0.019158	0.191079	0.018742	0.023449	0.057104	0.010180	0.035913	0.015485	
0.347297	0.001999	0.088792	0.006751	0.019713	0.090807	0.176793	0.048233	0.114260	0.036947	0.005726	0.011343	0.023523	0.022141	0.005674	
0.388286	0.003454	0.053138	0.004078	0.025228	0.048083	0.086282	0.055465	0.156435	0.041785	0.024992	0.058432	0.021233	0.028604	0.004506	
0.338332	0.002134	0.073910	0.006563	0.018467	0.074627	0.152723	0.015437	0.187263	0.015198	0.020357	0.050581	0.009652	0.028524	0.006231	
0.271750	0.001792	0.230966	0.001441	0.010631	0.026044	0.061226	0.019353	0.118368	0.017488	0.012175	0.042951	0.040604	0.135545	0.009665	
0.266993	0.001953	0.240177	0.001284	0.009105	0.026437	0.064796	0.013765	0.103618	0.018348	0.007948	0.033665	0.039744	0.152427	0.019741	
0.321211	0.002144	0.164318	0.002141	0.015559	0.027650	0.063834	0.017726	0.146178	0.021108	0.019012	0.056112	0.029930	0.102972	0.010105	
0.298483	0.002685	0.177434	0.002594	0.012604	0.038109	0.084113	0.017038	0.119459	0.022825	0.010840	0.035676	0.029015	0.123181	0.025943	
0.348205	0.003472	0.096818	0.002066	0.019766	0.011988	0.027824	0.015168	0.210247	0.016210	0.036427	0.095695	0.020370	0.083395	0.012349	
0.381080	0.002768	0.151566	0.000629	0.022736	0.024102	0.041299	0.074137	0.059562	0.061452	0.009356	0.026631	0.048326	0.089411	0.006947	
0.352287	0.003560	0.163952	0.000482	0.019486	0.021268	0.035412	0.070215	0.052555	0.058015	0.006643	0.020904	0.053296	0.118036	0.023889	
0.410059	0.004028	0.097835	0.000813	0.027705	0.022901	0.026891	0.097280	0.069674	0.072422	0.015956	0.036818	0.046974	0.063458	0.007185	
0.550198	0.001765	0.009452	0.000489	0.036722	0.005761	0.008015	0.107984	0.019391	0.098221	0.003674	0.007858	0.109252	0.025869	0.015347	
0.555234	0.001068	0.016925	0.000432	0.036858	0.004898	0.009055	0.107282	0.015855	0.097816	0.002305	0.005750	0.116027	0.021254	0.009242	
0.531479	0.001857	0.020303	0.000958	0.034429	0.013420	0.025540	0.097232	0.022230	0.092659	0.001995	0.004345	0.098745	0.034717	0.020090	
0.376947	0.010282	0.020933	0.000924	0.016253	0.011233	0.019942	0.023462	0.058476	0.062730	0.004339	0.009970	0.014556	0.217811	0.152142	
0.384436	0.005186	0.063002	0.001508	0.022564	0.012057	0.019713	0.041968	0.144573	0.043230	0.025642	0.064567	0.030150	0.099701	0.041704	
0.372946	0.007315	0.046860	0.001355	0.019318	0.010660	0.018363	0.029208	0.123059	0.046274	0.019434	0.048845	0.020956	0.149188	0.086218	
0.373781	0.004123	0.036044	0.003387	0.022732	0.021544	0.043838	0.015285	0.234845	0.017022	0.040770	0.101932	0.011617	0.055329	0.017751	
0.409456	0.003530	0.038544	0.003325	0.025913	0.033235	0.062326	0.046058	0.162165	0.041689	0.026738	0.064730	0.027711	0.040562	0.014017	
0.323623	0.003720	0.076073	0.006578	0.014464	0.080820	0.166463	0.011647	0.131489	0.024339	0.005547	0.013947	0.011878	0.079407	0.050006	
