0.000228	0.002157	0.001782	0.000155	0.000328	0.000155	0.000370	0.000290	0.000177	0.002088	0.000155	0.000390	0.000162	0.000529	0.000155	0.000155	0.000155	0.000170	0.000184	0.000164	0.000235	0.000279	0.000155	0.000155	0.000155	0.000324	0.000221	0.000297	0.000155	0.000330	0.000155	0.000155	0.000617	0.004926	0.000494	0.000206	0.000230	0.000797	0.029595	0.000155	0.000155	0.001837	0.003292	0.000179	0.001897	0.000207	0.000170	0.000167	0.000155	0.942359	
0.000473	0.001184	0.000433	0.000077	0.000336	0.000077	0.000398	0.000617	0.000196	0.005878	0.000077	0.000491	0.000117	0.000728	0.000077	0.000077	0.000077	0.000156	0.000235	0.000088	0.000513	0.000317	0.000077	0.000077	0.000077	0.000411	0.000433	0.005549	0.000077	0.001027	0.000077	0.000077	0.001538	0.001328	0.000806	0.000805	0.000222	0.001524	0.013713	0.000077	0.000077	0.003299	0.000606	0.000181	0.000590	0.000146	0.000156	0.000663	0.000077	0.953689	
0.000611	0.001854	0.000507	0.000081	0.000501	0.000081	0.000714	0.000771	0.000240	0.005786	0.000081	0.000637	0.000134	0.000962	0.000081	0.000081	0.000081	0.000187	0.000293	0.000098	0.000664	0.000351	0.000081	0.000081	0.000081	0.000450	0.000558	0.005127	0.000081	0.001354	0.000081	0.000081	0.002037	0.002056	0.000995	0.000807	0.000331	0.001516	0.014981	0.000081	0.000081	0.003144	0.000729	0.000146	0.001014	0.000187	0.000187	0.000612	0.000081	0.948250	
0.000383	0.004689	0.004851	0.000081	0.001344	0.000081	0.000300	0.000577	0.000172	0.004348	0.000081	0.003889	0.000111	0.006485	0.000081	0.000081	0.000081	0.000141	0.000202	0.000327	0.000414	0.003589	0.000081	0.000081	0.000081	0.005567	0.000353	0.000670	0.000081	0.000807	0.000081	0.000081	0.001908	0.001244	0.009641	0.000712	0.000421	0.021966	0.011677	0.000081	0.000081	0.004625	0.000776	0.000249	0.001630	0.001555	0.000141	0.000130	0.000081	0.902891	
0.000566	0.007024	0.006400	0.000081	0.001983	0.000081	0.000858	0.000751	0.000226	0.007080	0.000081	0.005328	0.000129	0.008925	0.000081	0.000081	0.000081	0.000178	0.000275	0.000104	0.000614	0.002232	0.000081	0.000081	0.000081	0.005542	0.000517	0.001697	0.000081	0.001245	0.000081	0.000081	0.002094	0.001783	0.007054	0.000426	0.000369	0.029110	0.006864	0.000081	0.000081	0.004423	0.000600	0.000140	0.001064	0.000220	0.000178	0.000234	0.000081	0.892551	
0.000219	0.003802	0.003056	0.000079	0.001200	0.000079	0.000762	0.000394	0.000121	0.004835	0.000079	0.002721	0.000093	0.004499	0.000079	0.000079	0.000079	0.000107	0.000135	0.000307	0.000233	0.002823	0.000079	0.000079	0.000079	0.003907	0.000205	0.001830	0.000079	0.000415	0.000079	0.000079	0.001681	0.001259	0.007391	0.000764	0.000506	0.013485	0.014355	0.000079	0.000079	0.004247	0.000643	0.000126	0.001932	0.001449	0.000107	0.000266	0.000079	0.918938	
0.000254	0.005687	0.005521	0.000082	0.001679	0.000082	0.000624	0.000418	0.000134	0.005174	0.000082	0.004535	0.000099	0.007586	0.000082	0.000082	0.000082	0.000116	0.000151	0.000296	0.000271	0.003481	0.000082	0.000082	0.000082	0.005908	0.000237	0.000470	0.000082	0.000495	0.000082	0.000082	0.001627	0.001249	0.009608	0.000596	0.000462	0.024837	0.011097	0.000082	0.000082	0.004715	0.000660	0.000148	0.001759	0.001369	0.000116	0.000115	0.000082	0.897275	
0.000438	0.011746	0.000916	0.000077	0.004696	0.000077	0.006762	0.001848	0.000186	0.009058	0.000077	0.004694	0.000113	0.007323	0.000077	0.000077	0.000077	0.000149	0.000222	0.000189	0.000475	0.001268	0.000077	0.000077	0.000077	0.001434	0.000402	0.000695	0.000077	0.000944	0.000077	0.000077	0.008430	0.005121	0.003191	0.000458	0.002015	0.003820	0.018929	0.000077	0.000077	0.001567	0.003095	0.000172	0.006579	0.000747	0.000149	0.000126	0.000077	0.890884	
0.000379	0.012159	0.000965	0.000082	0.004938	0.000082	0.007022	0.001954	0.000171	0.009211	0.000082	0.004917	0.000112	0.007636	0.000082	0.000082	0.000082	0.000141	0.000201	0.000153	0.000408	0.000997	0.000082	0.000082	0.000082	0.001189	0.000349	0.000442	0.000082	0.000794	0.000082	0.000082	0.008828	0.005230	0.002378	0.000336	0.002039	0.003812	0.018883	0.000082	0.000082	0.001203	0.003689	0.000287	0.006625	0.000505	0.000141	0.000105	0.000082	0.890571	
0.000378	0.008754	0.001381	0.000084	0.003398	0.000084	0.004670	0.001380	0.000172	0.006731	0.000084	0.003715	0.000113	0.005831	0.000084	0.000084	0.000084	0.000143	0.000201	0.000280	0.000407	0.002057	0.000084	0.000084	0.000084	0.002230	0.000348	0.000448	0.000084	0.000788	0.000084	0.000084	0.006257	0.004168	0.005104	0.000589	0.001538	0.005369	0.019716	0.000084	0.000084	0.002346	0.002546	0.000187	0.005291	0.001261	0.000143	0.000108	0.000084	0.900690	
