0.019434	0.021821	0.711558	0.017047	0.124446	0.055234	0.050460	
0.154002	0.234380	0.317123	0.026342	0.047619	0.130361	0.090172	
0.072985	0.145624	0.554825	0.034244	0.036666	0.034244	0.121411	
0.736054	0.036054	0.026531	0.045578	0.047959	0.059864	0.047959	
0.531144	0.102234	0.038253	0.168585	0.028775	0.097495	0.033514	
0.495599	0.232566	0.033514	0.144888	0.019296	0.042993	0.031144	
0.341513	0.016807	0.049748	0.299160	0.228571	0.035630	0.028571	
0.033754	0.346403	0.028981	0.174565	0.048074	0.265257	0.102966	
0.083673	0.402721	0.021769	0.074150	0.190816	0.202721	0.024150	
0.029545	0.034411	0.049009	0.124435	0.362878	0.365311	0.034411	
0.028371	0.033044	0.026035	0.196595	0.369493	0.308745	0.037717	
0.093259	0.049249	0.041914	0.254628	0.259518	0.271743	0.029689	
0.037542	0.044518	0.030565	0.063123	0.016611	0.763123	0.044518	
0.037629	0.275391	0.081918	0.065601	0.018981	0.499167	0.021312	
0.096353	0.070592	0.047173	0.164269	0.033121	0.546002	0.042489	
0.031518	0.033916	0.029120	0.055498	0.041110	0.041110	0.767729	
0.024382	0.180632	0.029190	0.024382	0.026786	0.043613	0.671016	
0.026786	0.024382	0.033997	0.038805	0.221497	0.024382	0.630151	
0.097959	0.076531	0.086054	0.031293	0.619388	0.028912	0.059864	
0.052847	0.110126	0.081487	0.501534	0.038527	0.045687	0.169792	
0.048074	0.236618	0.019434	0.210365	0.286737	0.019434	0.179339	
0.053745	0.143551	0.036755	0.510055	0.179958	0.053745	0.022191	
0.041408	0.282954	0.067978	0.444790	0.026915	0.080055	0.055901	
0.038805	0.252747	0.065247	0.243132	0.259959	0.036401	0.103709	
