0	0	0	0	0	0	0	
0	1	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	1	
0	0	0	0	0	0	0	
0	0	3	5	0	2	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
1	0	0	0	0	0	0	
6	0	0	0	0	0	20	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	1	0	0	0	0	0	
0	0	0	0	0	0	0	
0	7	0	0	0	0	0	
0	1	0	0	0	0	0	
12	0	13	0	1	1	0	
0	0	0	0	0	0	0	
0	0	11	18	14	15	0	
0	0	0	1	0	0	0	
0	0	0	0	0	0	1	
0	0	0	0	0	0	0	
1	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	3	0	0	0	
0	0	0	0	0	0	0	
0	0	0	6	0	0	0	
0	1	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	1	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	2	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	1	0	0	0	0	0	
0	0	0	0	0	0	0	
0	1	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	2	0	0	0	0	0	
0	0	0	0	0	0	0	
0	2	2	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
2	0	1	1	0	0	0	
0	0	0	0	0	0	0	
8	0	0	2	22	4	1	
0	0	3	1	0	0	0	
0	0	0	0	0	0	0	
2	0	4	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	1	0	0	0	
0	1	0	0	0	0	0	
6	0	0	2	0	0	0	
0	1	0	0	0	0	0	
24	0	18	8	3	5	6	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	1	0	0	0	0	0	
0	3	0	0	0	0	0	
0	0	0	0	0	0	0	
3	0	6	8	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	3	0	7	2	21	
0	0	0	0	0	0	0	
0	5	0	0	0	0	0	
0	3	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	2	0	0	0	0	0	
0	0	0	0	0	0	0	
1	0	0	5	0	6	10	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
191	0	109	12	187	92	110	
0	1	0	0	0	0	0	
0	1	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	15	12	8	10	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
16	0	12	0	59	60	18	
0	1	0	0	0	0	0	
0	2	0	1	0	0	0	
0	0	0	0	0	0	0	
4	0	2	0	6	0	0	
0	0	0	0	0	0	0	
0	2	0	0	0	0	0	
0	0	0	0	0	0	0	
0	2	0	0	0	0	0	
0	1	0	0	0	0	0	
