0.560902	0.001160	0.006213	0.000585	0.042882	0.028016	0.070920	0.108288	0.011707	0.121719	0.002029	0.004659	0.023471	0.011124	0.006326	
0.492826	0.002039	0.033552	0.000939	0.041287	0.022688	0.011289	0.129077	0.030797	0.095243	0.016297	0.042033	0.059697	0.016792	0.005444	
0.493400	0.003922	0.024843	0.000872	0.035350	0.020064	0.014189	0.119101	0.027797	0.096262	0.013491	0.034230	0.059544	0.035705	0.021229	
0.351416	0.002919	0.061374	0.004978	0.029209	0.042454	0.088345	0.017852	0.200980	0.022773	0.028346	0.073886	0.016059	0.039557	0.019853	
0.325977	0.001266	0.101081	0.001016	0.027999	0.084563	0.173219	0.034655	0.136561	0.027868	0.007873	0.020194	0.028756	0.022853	0.006119	
0.399518	0.001963	0.054648	0.003501	0.034027	0.039301	0.070898	0.055705	0.144192	0.046567	0.023423	0.060921	0.030101	0.025034	0.010201	
0.322995	0.000831	0.089567	0.004025	0.028255	0.064066	0.136830	0.011603	0.204112	0.011536	0.022433	0.058434	0.016541	0.024071	0.004702	
0.306907	0.001211	0.216137	0.001007	0.008495	0.033291	0.068324	0.026930	0.094867	0.022552	0.005957	0.014729	0.044622	0.147586	0.007385	
0.291207	0.001502	0.217713	0.002028	0.010428	0.028680	0.059640	0.014146	0.120134	0.016002	0.011211	0.028938	0.033659	0.154886	0.009828	
0.319549	0.001510	0.153810	0.003216	0.019316	0.036251	0.077031	0.016183	0.153885	0.019443	0.017786	0.046249	0.024629	0.101310	0.009832	
0.306391	0.002837	0.168486	0.001646	0.015957	0.045283	0.096438	0.017538	0.119516	0.025379	0.008954	0.023080	0.027109	0.121765	0.019621	
0.356103	0.001780	0.094474	0.006195	0.026732	0.014786	0.028800	0.016662	0.208383	0.018939	0.035100	0.091684	0.017597	0.071213	0.011551	
0.377563	0.001497	0.149512	0.000928	0.023566	0.028406	0.043028	0.067754	0.065609	0.053503	0.010127	0.026066	0.046223	0.100305	0.005913	
0.386511	0.001996	0.141856	0.000693	0.020114	0.027587	0.042433	0.070817	0.058934	0.054863	0.008479	0.021258	0.053922	0.100522	0.010015	
0.416054	0.001594	0.099596	0.001529	0.030508	0.026265	0.031679	0.085353	0.071260	0.063507	0.015568	0.040229	0.049540	0.062128	0.005191	
0.552844	0.002034	0.018428	0.000511	0.014489	0.009606	0.011585	0.127725	0.017138	0.091409	0.006152	0.012083	0.100266	0.023973	0.011756	
0.573825	0.001434	0.011908	0.000678	0.009679	0.005020	0.008724	0.129012	0.018844	0.090729	0.005248	0.008961	0.108910	0.018249	0.008778	
0.543431	0.002263	0.021251	0.000418	0.011089	0.015115	0.031452	0.116124	0.023908	0.086748	0.003382	0.004619	0.097250	0.027909	0.015042	
0.342723	0.022829	0.024470	0.000794	0.007589	0.007338	0.013915	0.013617	0.027036	0.088087	0.003965	0.009775	0.012917	0.256758	0.168186	
0.378682	0.006936	0.052648	0.004828	0.025938	0.011892	0.017933	0.030636	0.155285	0.045041	0.028752	0.074906	0.020492	0.097213	0.048819	
0.363463	0.011626	0.047061	0.003589	0.019050	0.012620	0.023570	0.021708	0.120066	0.055311	0.020484	0.053095	0.018109	0.145702	0.084546	
0.364440	0.001543	0.055760	0.007230	0.031394	0.021660	0.044575	0.012792	0.243243	0.014481	0.040674	0.106266	0.012316	0.033633	0.009992	
0.362080	0.002089	0.079530	0.003242	0.028062	0.050515	0.105427	0.031989	0.158200	0.032943	0.018904	0.049002	0.023684	0.041021	0.013313	
0.317012	0.006321	0.096162	0.001205	0.018631	0.065263	0.140076	0.017125	0.121873	0.034258	0.006332	0.015904	0.023755	0.090487	0.045594	
